sample_id	url	host	text_preview	predicted_domain	gold_domain	reviewer_note
s0110	https://www.infobank.net/motorsdirector	www.infobank.net	김인상 (Dustin) 現 iMotors 대표 ㈜ 세원텔레콤 ㈜ 한화 정보통신 연세대 전자공학 학사 Dustin이 대표로서 이끄는 iMotors는, 커넥티드 카 솔루션으로 차량-스마트 모바일 기기를 연결하여 음악, 동영상 등을 즐기게 하는 ‘인포테인먼트', 차량 안에서 위치 정보, 안전 운전, 정보 등 각종 모바일 기술을	web_general		
s0111	http://www.kocus.com/news/articleView.html?idxno=420910	www.kocus.com	|▲ 송석준 국회의원 © 동부교차로저널 [이천] 오피스텔에도 하자보수 보증금제도를 도입하는 법안이 발의됐다. 30일 국회 국민의힘 송석준 의원는 1인 가구 증가 등 변화하는 국민들의 주거환경에 부응하고, 주거권 보장을 위해 주거용 오피스텔에 하자보수 보증금제도를 도입하는 「집합건물의 소유 및 관리에 관한 법률」개정안을 대	web_general		
s0112	https://valleymagazine.us/community/%EC%A1%B4-%EB%A6%AC-la-%EC%8B%9C%EC%9D%98%EC%9B%90-%EB%B3%91%EC%9B%90-%EC%9D%98%EB%A3%8C%EC%A7%84%EB%93%A4%EC%97%90-%EC%8B%9D%EC%82%AC-%EC%A0%84%EB%8B%AC/	valleymagazine.us	지난 7월 18일(토요일), LA시 12지구를 관할하는 존 리 시의원이 지역구에 위치한 웨스트힐스 병원 의료진에게 한식 도시락 300개를 전달하였다. 이번 이벤트는 미서부 한식세계화협회가 주관한 것으로, 코로나 기간 동안 힘써주고 계신 의료진들과 경관들에게 감사의 마음을 전하고자 하는 취지로 마련되었다. 한식세계화협회는 	web_general		
s0113	https://www.gndaily.kr/news/articleView.html?idxno=46309	www.gndaily.kr	-국내 대학생 350명, 해외 유학생 250명 세미나 참석 -실버세대, 무겁고 복잡한 삶의 짐 벗고 평안 누려 벡스코 오디토리움에서 진행 중인 2023 박옥수 목사 성경세미나가 중반을 넘어 3일째 접어들었다. 지난 이틀간 강사 박옥수 목사는 성경에 담긴 하나님의 마음을 관객들에게 쉽고 자세히 설명했다. 특히 예수님께서 어	web_general		
s0114	https://yonghyun.kr/project/59	yonghyun.kr	Yonghyun Lee 설계경기 기록원, 스코어러 건축 설계 공모 아카이빙 서비스 https://scorer.co.kr/ 스코어러는 보다 투명한 공모 환경을 위해 국내 설계경기의 심사 결과를 기록합니다. 매일 업데이트되는 전국의 설계 공모전 신규 공고와 심사 결과 데이터, 유사한 조건을 가진 과거의 입상작 레퍼런스, 관심	web_general		
s0115	http://stoo.com/article.php?aid=92042343932	stoo.com	|사진=LCK 제공 '리그 오브 레전드(LoL)' 이스포츠의 한국 프로 리그를 주최하는 리그 오브 레전드 챔피언스 코리아('LCK')는 지난 2월 28일부터 3월 3일까지 진행된 2024 LCK 스프링 6주차에서 T1과 젠지, 한화생명e스포츠가 연승을 이어가면서 플레이오프 진출 티켓을 손에 넣었다고 밝혔다. ▲ 11연승 	web_general		
s0116	https://river-green.co.kr/product/detail.html?product_no=1666&cate_no=656&display_group=1	river-green.co.kr	신고사유 신고해주신 내용은 쇼핑몰 운영자의 검토 후 내부 운영 정책에 의해 처리가 진행됩니다. |상품명 |KT6501(64) |제조사 |자체제작 |원산지 |중국OEM |소비자가 |판매가 |1,200원 |적립금 |12원 |상품코드 |P0000CMC |수량 |브랜드 |자체브랜드 |공급사 |자체공급 |QR코드 |월 렌탈 금액 	web_general		
s0117	https://pieskr.com/category/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8?page=1	pieskr.com	프로그램35 m1 맥북 오토캐드 2024 크랙 다운로드 및 설치 방법 M1/M2 맥용 AutoCAD 2024 무료 다운로드 방법 m1, m2 칩셋인 ARM에서도 구동이 가능한 오토캐드 설치 및 사용 방법에 대해서 알아보도록 하겠습니다. AutoCAD도 이제 애플 실리콘 칩셋을 지원하게 되면서 이제 m1 맥북을 사용하시는 	web_general		
s0118	https://www.besuccess.com/startup/63263/seworks_support_sciencewar/	www.besuccess.com	국내 이공계 최고 두뇌들이 모인 포스텍과 카이스트(KAIST)가 올해도 해킹대회에서 격돌한다. 포스텍과 KAIST는 오는 26~27일 대전광역시 유성구에 위치한 KAIST에서 양교 학생 교류행사인 ‘제 12회 KAIST- POSTECH 학생대제전(이하 포카전)’을 개최한다. 특히 이날 행사에서는 핵심 경연 분야인 컴퓨터 	web_general		
s0119	http://mediabuddha.net/news/view.php?number=20035	mediabuddha.net	日 나카지마테츠엔 스님, 생명.탈핵 실크로드 활동에 탈핵 공감대 형성 기대 “원자력발전소 건설 정책은 타인의 희생을 바탕으로 한다는 점에서 일본의 식민지 구조와 같습니다. 핵 문제는 모든 생명과 직결되는 문제이므로 인간을 비롯해 생명 있는 모든 생물을 소중하게 여기고 함께 살아가려는 불교 등 종교계의 탈핵 활동이 중요합니	web_general		
s0120	https://papkon.co.kr/item.php?it_id=1568102179	papkon.co.kr	언제 어디서나 즐거움으로 가득찬 핫스팟TV 인터넷방송! 잘나가는 비제이들의 재치있는 입담과 소통으로 스트레스를 한방에 날리세요. 실시간 인터넷방송 핫스팟티비는 막힘 없이 언제 어디서나 방송 시청이 가능합니다. [핫스팟티비(TV) 안내] - 완전무료! 그리고 끈김없는 고화질 서비스! - 개인 인터넷방송, 팬방송, 음악방송 	web_general		
s0121	https://www.hkgfc.com/2020/sub01/view.asp?newsyear=2019&artid=A201904040417&page=1	www.hkgfc.com	|[2019 GFC] 中 일대일로 효과 `글쎄?`…남 좋은 일하는 `하얀 코끼리`||2019-04-04|  타일커 코웬 미 조지메이슨대 교수는 중국의 일대일로 행보가 자신들이 원하는 수준의 효과를 보지 못할 것이라는 부정적인 견해를 제기했습니다. 유럽 등 주변 국가들에게만 좋은 일하는 격이라며 `하얀색 코끼리`에 비유했습	web_general		
s0122	http://mdsisite.co.kr/bbs/board.php?bo_table=62&wr_id=251	mdsisite.co.kr	페이지 정보작성자 목동씨사이트 댓글 0건 조회 74회 작성일 20-01-14 21:14 본문 [2021 적성고사] 적성고사학원 목동씨사이트 내신/모의 성적 3등급 이하 인서울 대학 합격 프로젝트! 수시 적성고사로 대학가자. 적성학원 꼭 다녀야 하나요?(2021학년도) 적성고사를 준비하는 학생들 중 간혹 ‘적성고사 학원을 	web_general		
s0123	http://www.jiscco.com/upload/search/394.html	www.jiscco.com	45키로 마스터K출장마사지!165cm 강동구출장샵!프리미엄만남 만남샵!중랑구출장마사지 주옥순!. 샴푸냄세 피부 슈슈홈타이출장마사지 문화상품권 맛사지신청 조상우 출장안마 하남출장샵 여대생출장 | 만남샵 | 마사지만납샵 목포출장샵 다시찾을께요 안전한 마천출장샵 출장타이마사지 | 성인마사지 | 출장안마 양천구출장샵 양천구출장샵	web_general		
s0124	https://qtotpz.tistory.com/2799	qtotpz.tistory.com	스텐 텀블러는 카페에서 바로 먹을 때 보다 테이크아웃 했을 때 빛을 발해요. 바로 먹음 뜨거워서 원. 혀의 감각이 사라지는 경험을 할 수 있답니다. ㅋㅋㅋㅋㅋㅋㅋ 저는 홀짝홀짝 오래 마시는 편이라 더 잘 맞는 것 같구요. 근데 사실 보온보냉이 되는 스텐 텀블러는 커피보단 차가 더 어울린단 생각이 들어요. 저만 그런가요? 	blog		
s0125	http://www.newstown.co.kr/news/articleView.html?idxno=311049	www.newstown.co.kr	안정권의 전라도가 전라도를 말한다 제12.5회 뉴스타운TV는 오늘(5일) 오후 6시 30분경 ‘본격 개중국 & 조선 바로알기 아수라 식 비틀어 보는 역사'를 방송 중이다. 오늘 출연자는 본지의 아수라(필명) 기자와 안정권 전략기획실장이 출연한다. 아수라와 안정권실장의 세세한 친중파들의 면면을 세세히 분석한다. 본 방송은 	news		
s0126	https://samsunggreencity.com/1241?category=481378	samsunggreencity.com	육아가 처음인 어머니들은 자녀들을 어떻게 가르칠까 고민하곤 합니다. 성장기 때 받아들이는 영향이 미래의 자양분이 되기 때문인데요. 혹시 책을 보여주시는 건 어떨까요? 아이들 언어 학습에도 좋은 건 물론, 상상력도 기를 수 있습니다. 물론 가격 부담으로 인해 서점에서 계속 책을 구입하기는 힘든데요. 광주에 있는 <어린이 영	web_general		
s0127	http://seoul100.kr/archive/?pid=3181	seoul100.kr	3·1, 6·10, 11·4, 4·19 의 공통점은 다음 중 무엇일까요? ① 미생 ② 동생 ③ 학생 ④ 고생 정답은 학생입니다. 나라가 어려움에 처했을 때 앞장서서 목소리를 내고 주체가 되었던 학생들의 이야기를 해보았습니다. 찾아가는 역사 강연 첫 번째 학교는 이화여자대학교사범대학부속이화금란고등학교였습니다. 7월 13일 	web_general		
s0128	http://blog.naver.com/PostView.nhn?blogId=hssn2710&logNo=221145256287&categoryNo=1961&parentCategoryNo=0&viewDate=&currentPage=1&postListTopCurrentPage=1&from=postView	blog.naver.com	- 저작권 침해가 우려되는 컨텐츠가 포함되어 있어 글보내기 기능을 제한합니다. 네이버는 블로그를 통해 저작물이 무단으로 공유되는 것을 막기 위해, 저작권을 침해하는 컨텐츠가 포함되어 있는 게시물의 경우 글보내기 기능을 제한하고 있습니다. 상세한 안내를 받고 싶으신 경우 네이버 고객센터로 문의주시면 도움드리도록 하겠습니다.	blog		
s0129	http://www.news33.net/news/articleView.html?idxno=30101	www.news33.net	유튜버 양예원씨가 집단 성추행·성희롱과 협박을 당했고, 신체가 노출된 사진이 인터넷에 유포한 것과 관련 경찰이 수사에 나섰다. 배우지망생 이소윤씨도 동일한 수법으로 당했다며 경찰에 신고했다. 지난 11일 두 사람의 고소장이 접수됐고 경찰이 수사에 나선 상태다. 서울마포경찰서는 17일 성폭력범죄특례법 위반(카메라 등 이용촬	news		
s0130	https://abstergo.kr/roles-and-responsibilities/	abstergo.kr	현장 역할 분담 역사 연구 부서의 팀은 2명의 앱스테르고 요원으로 구성합니다. 각 팀의 효율성은 개인이 보유한 기술의 우수성, 개개인의 기술을 통합해 하나의 기술로 만드느냐에 달려있습니다. 의료 담당관 - 유물/요주의 인물에 대한 유전적/화학적/복합적/지질학적 분석 수행 - 팀원의 건강과 안전 확보 - 진행 중인 임무의 	web_general		
s0131	http://m.nspna.com/country/?mode=view&newsid=359320	m.nspna.com	(경북=NSP통신) 조인호 기자 = 경상북도는 지난 15일부터 16일까지 이틀간 안동그랜드호텔에서 공약이행 평가 담당 공무원과 시군 미래전략담당 공무원 120여명이 참석한 가운데 ‘도, 시군 미래전략부서 정책발굴 워크숍’을 개최했다. ‘경북 미래먹거리 발굴 및 공약이행 내실추진’이라는 주제로 열린 이번 워크숍은 매년 11	web_general		
s0132	http://news.zum.com/articles/45731197?cm=popular	news.zum.com	[헤럴드POP=원해선 기자] 가짜 변호사란 사실이 발각되면서 박형식이 위기를 맞았다. 13일 방송된 KBS 2TV 수목드라마 ‘슈츠’(연출 김진우|극본 김정민)에서는 최강석(장동건 분)을 구하기 위한 고연우(박형식 분)의 노력이 그려졌다. 고연우는 자동차 회사 대표를 찾아갔고, “함대표(김영호 분)가 보내서 왔다”라고 말	news		
s0133	https://www.earticle.net/Search/Result?sf=3&q=%ED%99%A9%EB%B3%B4%EC%8A%B9	www.earticle.net	년 - 년 7,000원 5,400원 [Kisti 연계] 대한전기학회 電氣學會論文誌 Vol.67 No.10 2018 pp.1317-1321 협약을 통해 무료로 제공되는 자료로, 원문이용 방식은 연계기관의 정책을 따르고 있습니다. PVDF as a semicrystal polymer, having a structure wit	ko_en_mixed		
s0134	http://anfyjum.sjcafe.com/com/notic.htm?g=c&num=7470&c_title=%5B%EA%B6%81%ED%95%A9%EC%9A%B4%EC%84%B8%5D%EC%9D%B8%ED%84%B0%EB%84%B7%EA%B6%81%ED%95%A9%20%EC%86%8D%EA%B6%81%ED%95%A9	anfyjum.sjcafe.com	오늘의운세ㆍ 오늘의운세무료보기) 무료오늘운세 공지사항 오늘의운세 공지시항 입니다. 문의메일을 보내주시기 전에 공지시항 을 참조하여 주시면 보다 편리하게 사이트를 이용하실수 있습니다. 제목 [궁합운세]인터넷궁합 속궁합 글쓴이 운세상담 날짜 2018-11-29 [궁합운세]인터넷궁합 속궁합 인터넷궁합 남녀궁합풀이 결혼전후궁합 	community		
s0135	http://www.seocho.go.kr/site/sh/07/10702020100002015072310.jsp	www.seocho.go.kr	A. 콜레라는 비브리오 콜레라(Vibrio cholerae)라는 세균에 감염되어 발생하는 급성 설사 질환으로 대부분은 증상이 경미하지만 20명 중에 1명은 심한 물 같은 설사, 구토 및 팔다리 저림 등의 심한 증상을 나타낸다. 적절히 치료하지 않으면 수 시간 내에 몸의 수분이 급속히 빠져나가는 탈수현상과 이로 인한 쇼크로	web_general		
s0136	http://www.dudlefunding.com/company.php	www.dudlefunding.com	저희는 오랫동안 증권사에서 부동산금융(PF대출, 담보대출)에 종사하면서 단 한건의 부실투자 없이 성공적인 투자업무를 수행해온 경험을 바탕으로 두들크라우드펀딩을 창립하게 되었습니다. 두들펀딩은 사업성이 있는데도 불구하고 제도금융권에서 요구하는 일부 대출요건을 갖추지 못하여 대출을 하지 못하는 사업자들의 고민을 해결하고, 저	web_general		
s0137	http://news.donga.com/BestClick/3/all/20190418/95110127/1	news.donga.com	가수 휘성(37)이 프로포폴 투약을 부인했다. 그러자 에이미(37)가 의미심장한 글을 남겼다. 에이미는 17일 인스타그램에 “감당하실 수 있겠습니까”라고 적었다. 현재는 SNS의 모든 게시물을 삭제한 상태다. 전날 에이미는 연예인 A와 프로포폴, 졸피뎀을 투약했다고 폭로했다. “내가 정말 좋아한 친구가 있었다. 소울메이트	news		
s0138	http://www.finomy.com/news/articleView.html?idxno=65847	www.finomy.com	|▲ 허연수 GS리테일 대표이사(맨앞줄 오른쪽)와 오거돈 부산시장(맨앞줄 왼쪽)이 16일 오시리아관광단지 테마파크 착공식 및 지역 일자리 창출 협약식에서 기념사진을 찍고 있다. <사진=GS리테일>  [현대경제신문 성현 기자] GS리테일이 16일 동부산 오시리아관광단지 테마파크 공사를 시작했다. GS리테일은 오시리아관광단지	web_general		
s0139	http://consumertimes.kr/sub_read.html?uid=31714&section=sc56&section2=%EC%86%8C%EB%B9%84%EC%9E%90%ED%94%BC%ED%95%B4%EC%A0%95%EB%B3%B4	consumertimes.kr	2017년 기준, 한국의 화장품시장 규모는 13조, 세계 9위의 시장규모를 자랑한다. 남자화장품의 경우, 세계2위의 시장규모, 1인당 화장품 구입비용은 세계 1위로 올라설 만큼 가파른 성장세를 보여주고 있는 상황이다. 하지만 지난 3월 화장품에서 검출된 중금속 안티몬과 같이 화학물질을 기반으로 하고 있는 화장품에 대한 안	web_general		
s0140	http://www.queen.co.kr/news/articleViewAmp.html?idxno=216968	www.queen.co.kr	어느 날 은행으로부터 ‘귀하의 금융거래 정보를 국세청에 제공하였음을 통보합니다’라는 통지서를 받아 본 적이 있는가? 이러한 통지서를 받으면 누구나 걱정부터 앞선다. 이에 이번 달엔 금융정보분석원과 차명 계좌 세무조사에 대해 알아보도록 하자. 글 강병섭(세무법인 한맥 구리교문지점 대표 세무사) 금융정보분석원(FIU)이란 금	web_general		
s0141	http://www.technoa.co.kr/news/articleView.html?idxno=62718	www.technoa.co.kr	고대 중국 춘추전국시대 초(楚)나라의 어떤 무기상인이 자신의 방패와 창을 뭐든지 막고 뭐든지 뚫는 것이라 소개하자 어떤이가 그럼 당신이 파는 창으로 당신의 방패를 찌르면 어찌되냐고 물었더니 상인이 말을 잇지 못했다는 우화, 즉 모순(矛盾)의 이야기..아마도 많은 이들이 알고 있는 이야기일 것이다. 모순의 우화는 논리적으로	web_general		
s0142	https://etransferloan.com/10S/%EA%B3%A0%EA%B8%88%EB%A6%AC%EB%8C%80%EC%B6%9C%EC%9D%B4%EC%9E%90%EC%A4%84%EC%9D%B4%EA%B8%B0%EC%89%AC%EC%9A%B4%EB%B0%A9%EB%B2%95	etransferloan.com	잠재력 최태원 당황하셨어요 30만명 빗장 리스크 섹션TV NH농협금융 경기도민일보 위기자 긴급생계자금 급증하는 새해 심사 공무원햇살론구비서류 변동금리 날갯짓 낮추는 개발 법인사업자대출구비서류 개인회생자 토요경제 창업자가 줄었지만 정부 시스템 고금리대출이자줄이기쉬운방법 에도 농협금융 발목 체질개선이다. 유럽중앙銀 파산 급증	web_general		
s0143	http://ehistory.go.kr/page/view/movie.jsp?srcgbn=KV&mediaid=1982&mediadtl=8834&gbn=MH	ehistory.go.kr	은율 탈춤의 전과장 공연 -길놀이 -공연이 끝난후 탈은 모두 태워버렸다고 함. -탈춤의 주제는 다른 탈춤과 대동소이함. -은율탈춤은 6마당으로 구성되어 있음. -제1과장 사자춤 마당 -개장을 알리는 의식무로 탈판의 잡귀를 쫓고 탈판을 정리, 사자의 다리가 6개임. -제2과장 상좌춤 마당 -상좌1인이 등장하여 사방배례하며 	web_general		
s0144	http://m.sdatv-us.co.kr/article.php?aid=160284079935723001	m.sdatv-us.co.kr	조해진 국민의힘 의원이 15일 법무부로부터 제출받은 성지건설 횡령사건 관련 엠지비파트너스 대표 박모씨의 공소장(서울남부지검 2019년 10월 31일 기소)에는 “피고인 박모 씨는 본인 주식 55%에 처 14%, 처남 7%로 엠지비파트너스를 소유했다. (2016년 지분 기준)”라고 되어 있다. 중앙일보 단독보도에 의하면, 	web_general		
s0145	http://seoul.co.kr/news/newsView.php?id=20200928500044	seoul.co.kr	安, 김정은에 ‘통 크다’ 평가한 정세현에 “즉각 인사조치해야”“세월호 참사 당시 국가 무능력 그대로 재현” “문재인, 박근혜와 하나도 다르지 않다” “前정권 인사 콩밥 먹인 것 말고 뭘 바꿨나” “北 통지문 한 장에 감읍해 北 싸고도는 당신들 모두 최순실” 안 대표는 이날 국회에서 열린 최고위원회의에서 “우리 국민이 총	web_general		
s0146	http://www.1gan.co.kr/news/articleView.html?idxno=201293	www.1gan.co.kr	고양시에서 코로나19 확진자 1명이 사망했다. 고양시는 21일 "일산 동구 성석동 일이삼 요양원에서 8월31일 확진판정을 받았던 입소자 1명이 경기도의료원 수원병원에 입원해 치료를 받던 중 20일 오후 2시25분께 사망했다"고 밝혔다. 한편 김포시 운양동에 거주하는 주민 1명이 20일 명지병원 선별진료소에서 코로나19 검	web_general		
s0147	http://www.meconomynews.com/news/articleView.html?idxno=16928	www.meconomynews.com	롯데호텔월드는 개관 30주년을 기념해 고객들의 성원에 보답하고자 실속 있는 패키지를 출시하고 다양한 프로모션과 온라인 이벤트를 진행한다고 밝혔다. 9월 한달 동안 300실 한정으로 판매되는 ‘30주년 기념 패키지’는 객실 1박, 조식 2인(성인 2인)에 롯데월드 자유이용권 2매, 아쿠아리움 입장권 2매, 서울스카이 입장권	news		
s0148	https://modangs.tistory.com/tag/%EC%95%84%EC%9D%B4%EC%BD%98%20%EC%9D%B4%EB%AF%B8%EC%A7%80	modangs.tistory.com	웹통 디자인 창고/포토샵 자료 2013. 2. 1. 16:56 디자인 작업에 유용한 푸드 아이콘 모음 인터넷에서는 소셜로고, 동물, 감정표현, 의료, 쇼핑 아이콘 등 생각할 수 있는 모든 주제에 아이콘을 찾을수 있습니다. 다만 유료이거나 사용상의 제한이 걸려있어 그림의 떡인 경우가 많습니다. 오늘은 상업적 재배포외엔 제한	blog		
s0149	https://www.diodeo.com/news/view/51306	www.diodeo.com	연예 2011/01/03 10:05 입력 | 2011/01/03 10:17 수정 Y-STAR ‘생방송 스타뉴스’에서는 최철호의 최초 심경 인터뷰를 방송한다. Y-STAR 취채진은 크리스마스 연휴였던 지난 달 26일(일) 충남 부여에 위치한 한 교회를 찾아가 최철호를 만났다. 최철호는 먼 길을 달려온 취재진의 끈질긴 인터뷰	web_general		
s0150	http://www.tripadvisor.co.kr/Hotel_Review-g293925-d1226016-Reviews-Seventy_Hotel-Ho_Chi_Minh_City.html	www.tripadvisor.co.kr	위치 빼고는 가격대비 실망스러운 호텔 처음예약했던 룸이 너무 작아서 비용 더 지불하고 크다는 방으로 옮겼으... 더보기 전화번호: 지역: 베트남 > 호치민시 편의 시설: 무료 고속 인터넷 10위 (505건의 호치민시 소재 모텔 / B&B 중에서) 가격대 (1박): 22,346 원 - 26,816 원 2.5성급 (2.5*)	web_general		
s0151	http://blog.joinsmsn.com/media/folderListSlide.asp?uid=parktaeinn&folder=1&list_id=11778576	blog.joinsmsn.com	강연의 주제는 역시 한비야씨 답게 "자신의 가슴이 뛰는 일을 하라"라는 것이 었습니다. 10년 가까이 세계의 긴급 구호 현장을 찾아 다니며 굶어 죽는 아이들을 수천 수만명은 보셨을텐데 한비야씨는 강연중에 그런 아이들을 이야기 하시면서 울먹 거리시더군요. 아직까지도 참 소녀 같으 마음으로 강철의 여인으로 사시는 모습이 감명	blog		
s0152	http://www.bluestarprophecy.com/ko/hopi-little-colorado-river-water-rights-public-hearing-may-31/	www.bluestarprophecy.com	우리는 대중 심리에 대한 중요한 정보와 날짜를 공유하도록 요청 호 피어에서 중요한 메시지를 받았습니다. 주제는 리틀 콜로라도 강 워터 해결 될 것입니다. 상원 빌 2109. 이 음모 회의와 자신의 사람들에게 메시지를하는 데 도움이 호 피어의 모든 친구에 호 피어 전화입니다. 많은 호 피어로 그 인터넷에 당신이 아는 모든 	web_general		
s0153	http://changeon.org/2818	changeon.org	서로 돕는 커뮤니티는 건강한 커뮤니티입니다. 비영리-사회공익을 위한 IT/소셜 미디어 활용에 대한 의문 사항들을 커뮤니티에게 묻고 답하기. 웹사이트 운영 모포털사이트의 커뮤니티 서비스를 이용중인데, 불편한 점이 많아 새로이 단체 홈페이지를 만들고자 합니다. 커뮤니티 서비스의 장점과 단체구성원들간의 빠른 의사소통이 가능한 	web_general		
s0154	http://www.tripadvisor.co.kr/Hotels-g57270-Grafton_Vermont-Hotels.html	www.tripadvisor.co.kr	트립어드바이저는 128건의 여행자 리뷰, 114건의 사진 및 그래프턴, 버몬트 지역의 3개 호텔에 대한 숙박요금 정보를 제공하는 전 세계 최대 규모의 여행 사이트입니다. 실제 여행자들이 제공한 리뷰를 바탕으로 그래프턴 지역 최고의 호텔을 찾으실 수 있습니다. 트립어드바이는 또한 최저가를 쉽게 찾을 수 있도록 다른 인기 여	web_general		
s0155	http://docs.oracle.com/cd/E37933_01/html/E36670/rbactask-4.html	docs.oracle.com	RBAC를 구성한 후에 사용 중인 경우 다음 절차에 따라 시스템에서 RBAC를 유지 관리하고 수정합니다. 다음 작업 맵은 RBAC(역할 기반 액세스 제어)를 초기에 구현한 후에 RBAC를 유지 관리하기 위한 절차를 가리킵니다. 이러한 절차는 사용자, 역할, 권한 프로파일에 대한 보안 속성을 관리합니다. 기본 사용자 관리 	ko_en_mixed		
s0156	http://support.microsoft.com/kb/2690809/ko	support.microsoft.com	Microsoft Forefront 온라인 보호 (FOPE) Exchange 관리 센터의에서 메시지 추적을 수행 하는 방법을 설명 합니다. 일반적으로 FOPE에 메시지 라우팅 문제를 식별 하거나 성공적인 메시지 라우팅을 확인 하는 경우 FOPE 관리 센터에서 메시지 추적을 수행 합니다. 하지 Exchange Online을	technical		
s0157	http://www.goal.com/kr/news/1816/mancity/2013/01/19/3683032/%EB%A7%8C%EC%B9%98%EB%8B%88-%EC%BD%A4%ED%8C%8C%EB%8B%88-%EA%B1%B0%EC%B9%9C-%ED%83%9C%ED%81%B4-%EC%A3%BC%EC%9D%98%ED%95%B4%EC%95%BC?source=br	www.goal.com	[골닷컴] 이재현 에디터 = 로베르토 만치니 맨체스터 시티(맨시티) 감독은 수비수 빈센트 콤파니가 태클을 할 때 좀 더 주의해야 한다고 밝혔다.콤파니는 14일(이하 한국시각) 아스날과의 프리미어 리그 경기에서 잭 윌셔에게 양발 태클을 했다는 혐의로 레드카드를 받고 퇴장당했다. 따라서 콤파니는 세 경기 출전 징계를 받아야 	web_general		
s0158	http://blog.daum.net/_blog/BlogTypeView.do?blogid=0MoBS&articleno=8837920	blog.daum.net	주님 말씀하시면" "우리는 기도하고 기대하며 기다리네" "하나님께서 당신을 통해" 등 많은 사랑을 받고 있는 찬양을 작사 작곡한 김영범 간사님의 곡입니다. 주님말씀하시면.WMA 주님 말씀하시면 내가 나아가리다 I will go forth when You say 주님 뜻이 아니면 내가 멈춰서리다 I will stop if 	ko_en_mixed		
s0159	http://www.myswitzerland.com/ko/destinations/holiday-destinations-in-switzerland/boenigen.html	www.myswitzerland.com	아호이 뵈니겐! 평화로운 부둣가 지역은 브리엔츠 호수 왼쪽 제방에 자리한 전원 마을로 방문객을 이끌고 있다. 호수로부터 시원한 바람이 불어 오는 따뜻한 느낌이 감도는 여름철 저녁 콘서트를 즐기는 곳 보다 더 즐거운 것을 상상할 수 있나요? 일상에서 오는 압박감을 잊고 마을의 오래된 지역에 있는 그림과 같은 거리를 거닐며 	ko_en_mixed		
s0160	http://support.microsoft.com/ph/14019?ln=ko&lc=1042&id=0	support.microsoft.com	도움이 필요한 제품을 선택하세요 - Windows - Internet Explorer - Office - Surface - Windows Update - Xbox - Windows Phone - 추가 제품 Microsoft Windows 7 지원 Microsoft Windows 7 서비스 팩 및 보안 업데이트에 대한 도움	ko_en_mixed		
s0161	http://support.microsoft.com/kb/2804550/ko	support.microsoft.com	기술 자료: 2804550 - 이 문서가 적용되는 제품 보기. 모를 어떤 릴리스의 Office 365 사용 중인? 다음 Microsoft 웹 사이트를 방문 하십시오. 서비스 업그레이드 한 후 Office 365를 사용 하 고 있습니까? (http://office.microsoft.com/redir/HA103982331.a	technical		
s0162	http://nownews.seoul.co.kr/news/newsView.php?id=20110216601006	nownews.seoul.co.kr	빨간 색 갈기 모양의 지느러미를 가진 기괴한 심해어류가 잡혔다. 15일(현지시간) 영국 매체 메트로 등 외신은 “이탈리아 살레르노 인근 지중해에서 어업을 하던 어부들이 일부 지느러미가 칼날같은 갈기처럼 생긴 기괴한 물고기를 포획했다.”고 보도했다. 당시 어업에 참여했던 한 어부는 “물고기를 보고 충격을 받았다.” 며 “등	news		
s0163	http://www.hotels.com/ho419125/parkside-seoul-south-korea/	www.hotels.com	For every 10 nights, get 1 free! Extra-person charges may apply and vary depending on hotel policy. Government-issued photo identification and a credit card or cash deposit are req	ko_en_mixed		
s0164	http://www.amd.com/KR/PRODUCTS/TECHNOLOGIES/AMD-APP/CONSUMER/Pages/consumer.aspx	www.amd.com	일반 소비자용 Shop / 게이밍 Developers / Partners / 투자자 관계 Follow Us North America - English Hispanoamérica - Español Português Deutsch United Kingdom - English España - Español Français It	ko_en_mixed		
s0165	http://blogs.technet.com/b/koalra/archive/2013/03/28/windows-server-2012-windows-8-dynamic-access-control.aspx	blogs.technet.com	지금까지 특정인에게 사용 권한(Permission)을 부여하는 방법은 사용자의 계정 혹은 소속된 그룹에 직접 권한을 부여하는 형태가 일반적이었습니다. 이러한 이유로 특정인에게 권한을 부여해줘야 할 일이 생길 경우, 대표적으로 인사 이동이 발생했을 경우나, 부서원이 옮겨왔을 경우도 IT 엔지니어가 기본적인 작업을 해주어야 	web_general		
s0166	http://smallbusiness.support.microsoft.com/ko-kr/kb/918692	smallbusiness.support.microsoft.com	영문자와 숫자가 조합된 PIN 코드가 설정된 Bluetooth 장치가 있다면. Microsoft Internet Explorer 6을 사용하여 문서에 대한 링크가 포함된 웹 사이트를 방문하십시오. 해당 문서에 대한 링크를 클릭한 다음 해당 문서를 열려면 열기 를 클릭합니다. 예를 들어, Microsoft Windows S	technical		
s0167	http://www.tripadvisor.co.kr/Hotel_Review-g34068-d80663-Reviews-or10-BEST_WESTERN_Baldwin_Inn-Baldwin_Florida.html	www.tripadvisor.co.kr	전화번호: 위치: 미국 > 플로리다 > 볼드윈 편의 시설: 무료 조식 애완동물 허용 음식점 수영장 휠체어 편의 디자인 (배리어 프리) 1위 (2건의 볼드윈 소재 호텔 중에서) 가격대 (1박): 71,888 원 - 89,056 원 - 예약 옵션: - 트립어드바이저는 Booking.com, Agoda, Expedia 및 호텔	web_general		
